id,change_date,store_code,old_plan_name,old_plan_speed,old_plan_quota,old_plan_price,new_plan_name,new_plan_speed,new_plan_quota,new_plan_price,number_of_movements
19075,12/8/2019,TEOAS14031,Super ,30,140,120,Super ,30,250,210,2
19076,12/8/2019,DNFGI0401003,Super ,30,250,210,Super ,30,140,120,1
19077,12/8/2019,DSFQU0301003,Super ,30,140,120,Super ,30,250,210,1
19078,12/8/2019,TEOSO13028,Super ,30,140,120,Super ,30,250,210,1
19079,12/8/2019,TEECA02022,Super ,30,250,210,Super ,30,600,500,1
19080,12/9/2019,TDODK07012,Super ,30,140,120,Super ,30,250,210,3
19081,12/9/2019,TRDSL00249,Super ,30,140,120,Super ,30,250,210,2
19082,12/9/2019,TEOCA01013,Super ,30,140,120,Super ,30,250,210,2
19083,12/9/2019,TEORS11033,Super ,30,140,120,Super ,30,250,210,1
19084,12/9/2019,ARFDK0701001,Super ,30,250,210,Super ,30,140,120,1
19085,12/9/2019,TEOAS14031,Super ,30,250,210,Super ,30,140,120,2
19086,12/9/2019,TEOQU03011,Super ,30,140,120,Super ,30,250,210,1
19087,12/4/2019,TEOGI040410,Super ,30,600,500,Super ,30,250,210,1
19088,12/4/2019,TEOSO13025,Super ,30,250,210,Super ,30,140,120,1
19089,12/4/2019,TDOCA01011,Super ,30,140,120,Super ,30,250,210,4
19090,12/4/2019,TEOCA01011,Super ,30,250,210,Mega ,70,250,310,2
19091,12/3/2019,TEEAL07011,Super ,30,250,210,Super ,30,140,120,3
19092,12/3/2019,TEOBS12013,Super ,30,250,210,Super ,30,140,120,2
19093,12/3/2019,TRSEX00016,Super ,30,250,210,Super ,30,140,120,1
19094,12/3/2019,ASFGI0403005,Super ,30,250,210,Super ,30,140,120,1
19095,12/3/2019,TEOAL05024,Super ,30,140,120,Super ,30,250,210,1
19096,12/3/2019,TRMF00028,Super ,30,250,210,Super ,30,140,120,1
19097,12/3/2019,TRDSL00249,Super ,30,250,210,Super ,30,140,120,1
19098,12/3/2019,TDOGI04043,Super ,30,250,210,Super ,30,140,120,1
19099,12/8/2019,TEOMO08022,Super ,30,250,210,Super ,30,140,120,1
19100,12/8/2019,TEOAL06015,Super ,30,140,120,Super ,30,250,210,1
19101,12/8/2019,ARFGH0801001,Super ,30,140,120,Super ,30,250,210,1
19102,12/8/2019,ASFGI0402001,Super ,30,250,210,Super ,30,140,120,1
19103,12/8/2019,ARFGI0403001,Super ,30,140,120,Super ,30,250,210,2
19104,12/8/2019,101-001,Super ,30,250,210,Super ,30,140,120,1
19105,12/8/2019,TEEAL07031,Super ,30,140,120,Mega ,70,250,310,1
19106,12/8/2019,DNFGH0801005,Super ,30,140,120,Super ,30,250,210,1
19107,12/9/2019,DNFGH0801005,Super ,30,140,120,Super ,30,250,210,2
19108,12/9/2019,TEOCA01027,Super ,30,250,210,Super ,30,600,500,1
19109,12/9/2019,TEOIS10011,Super ,30,140,120,Super ,30,250,210,3
19110,12/9/2019,TEOAT13012,Super ,30,140,120,Super ,30,250,210,1
19111,12/9/2019,TDODK07011,Super ,30,140,120,Super ,30,250,210,2
19112,12/4/2019,TEODO07052,Super ,30,140,120,Super ,30,250,210,2
19113,12/4/2019,ASFQU0803002,Super ,30,140,120,Super ,30,250,210,1
19114,12/4/2019,TRMF00051,Super ,30,250,210,Super ,30,140,120,1
19115,12/3/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,14
19116,12/3/2019,TREX00053,Super ,30,140,120,Super ,30,250,210,1
19117,12/3/2019,TDPAL05021,Super ,30,140,120,Super ,30,250,210,1
19118,12/3/2019,TEOCA02015,Super ,30,140,120,Super ,30,250,210,1
19119,12/3/2019,TREX00094,Super ,30,140,120,Super ,30,250,210,1
19120,12/3/2019,TEOSH07046,Super ,30,140,120,Super ,30,250,210,2
19121,12/3/2019,TEOKS09038,Super ,30,250,210,Super ,30,600,500,1
19122,12/3/2019,TDOSH07031,Super ,30,250,210,Super ,30,140,120,1
19123,12/3/2019,Btech001,Super ,30,140,120,Super ,30,250,210,1
19124,12/8/2019,TEOSS11021,Mega ,70,250,310,Super ,30,600,500,1
19125,12/8/2019,TRSEX00005,Super ,30,140,120,Super ,30,250,210,1
19126,12/8/2019,TEOCA01011,Super ,30,140,120,Super ,30,250,210,3
19127,12/9/2019,TEOCA01011,Super ,30,140,120,Super ,30,250,210,2
19128,12/9/2019,101-TEGCCACCDCSA,Super ,30,250,210,Super ,30,140,120,1
19129,12/9/2019,TEOSO130212,Super ,30,600,500,Super ,30,250,210,1
19130,12/9/2019,TEOCA02015,Super ,30,140,120,Super ,30,250,210,1
19131,12/9/2019,TEOFA12022,Super ,30,600,500,Super ,30,250,210,1
19132,12/4/2019,101-001,Super ,30,600,500,Super ,30,250,210,4
19133,12/4/2019,101-001,Mega ,70,140,220,Super ,30,140,120,1
19134,12/4/2019,TEOGH08020,Super ,30,250,210,Super ,30,140,120,1
19135,12/3/2019,TEONS10031,Super ,30,140,120,Super ,30,250,210,1
19136,12/3/2019,TRMF00053,Super ,30,140,120,Super ,30,250,210,1
19137,12/4/2019,TEOCA010112,Super ,30,140,120,Super ,30,140,120,1
19138,12/4/2019,TDOAL07031,Super ,30,250,210,Super ,30,140,120,1
19139,12/4/2019,TDOGI06011,Super ,30,140,120,Super ,30,250,210,2
19140,12/8/2019,TDOCA01011,Mega ,70,250,310,Super ,30,600,500,1
19141,12/8/2019,TEOAT13013,Super ,30,140,120,Super ,30,250,210,1
19142,12/8/2019,TDOGI05011,Super ,30,140,120,Super ,30,250,210,7
19143,12/8/2019,TEOSH07032,Super ,30,140,120,Super ,30,250,210,1
19144,12/8/2019,TDOCA01011,Ultra ,100,250,410,Super ,30,250,210,1
19145,12/8/2019,TEOME12036,Super ,30,250,210,Super ,30,140,120,2
19146,12/9/2019,TEOQU08038,Super ,30,140,120,Super ,30,250,210,2
19147,12/9/2019,TDOCA03032,Super ,30,140,120,Super ,30,250,210,2
19148,12/9/2019,101-DIS,Super ,30,140,120,Super ,30,250,210,1
19149,12/9/2019,101-001,Mega ,70,140,220,Super ,30,140,120,1
19150,12/9/2019,TEOME12031,Super ,30,250,210,Super ,30,140,120,1
19151,12/4/2019,TEOCA02014,Super ,30,250,210,Super ,30,140,120,1
19152,12/4/2019,TRDSL00733,Super ,30,140,120,Super ,30,250,210,1
19153,12/4/2019,TEOPS10023,Super ,30,140,120,Super ,30,140,120,1
19154,12/4/2019,TEOCA02036,Super ,30,140,120,Super ,30,250,210,1
19155,12/4/2019,TEEGI05011,Super ,30,140,120,Super ,30,250,210,6
19156,12/4/2019,TEOSH07032,Super ,30,250,210,Super ,30,140,120,4
19157,12/4/2019,TEOSS11021,Super ,30,140,120,Super ,30,250,210,1
19158,12/4/2019,101-001,Super ,30,600,500,Mega ,70,140,220,2
19159,12/4/2019,TEODK07016,Super ,30,250,210,Super ,30,140,120,1
19160,12/4/2019,TEOCA01015,Super ,30,250,210,Super ,30,140,120,2
19161,12/4/2019,101-001,Ultra ,100,250,410,Mega ,70,250,310,1
19162,12/4/2019,TEOCA01031,Super ,30,140,120,Super ,30,250,210,1
19163,12/4/2019,TRMF00058,Super ,30,140,120,Super ,30,250,210,1
19164,12/4/2019,TEOCA010112,Super ,30,250,210,Super ,30,140,120,1
19165,12/4/2019,101-001,Super ,30,250,210,Ultra ,100,600,700,3
19166,12/5/2019,CPFMO0803004,Super ,30,140,120,Super ,30,250,210,1
19167,12/5/2019,TDOCA01011,Super ,30,140,120,Mega ,70,250,310,1
19168,12/5/2019,101-001,Super ,30,250,210,Mega ,70,250,310,7
19169,12/5/2019,TEOCA03038,Super ,30,250,210,Super ,30,140,120,2
19170,12/9/2019,FCFAT1201001,Super ,30,250,210,Super ,30,140,120,1
19171,12/9/2019,TEEGI06011,Super ,30,140,120,Super ,30,250,210,2
19172,12/9/2019,TEOKS09032,Super ,30,140,120,Super ,30,250,210,6
19173,12/9/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,140,120,4
19174,12/4/2019,TDOAL07022,Super ,30,140,120,Super ,30,250,210,3
19175,12/4/2019,TEOIS10012,Super ,30,140,120,Super ,30,250,210,2
19176,12/4/2019,TEOSU11015,Super ,30,140,120,Super ,30,250,210,1
19177,12/4/2019,TEOAL05018,Super ,30,140,120,Super ,30,250,210,1
19178,12/4/2019,101-001,Super ,30,600,500,Ultra ,100,600,700,1
19179,12/4/2019,TEOGH080111,Super ,30,250,210,Super ,30,140,120,1
19180,12/5/2019,TEOAL05014,Super ,30,140,120,Super ,30,250,210,1
19181,12/5/2019,TEOGI04017,Super ,30,250,210,Super ,30,140,120,3
19182,12/5/2019,101-TEGCCABCCNCC,Ultra ,100,250,410,Super ,30,250,210,1
19183,12/5/2019,101-001,Mega ,70,140,220,Mega ,70,250,310,1
19184,12/5/2019,TEOMA06032,Super ,30,250,210,Super ,30,140,120,1
19185,12/5/2019,TEOGH08017,Super ,30,250,210,Super ,30,140,120,1
19186,12/5/2019,TEOCA03027,Super ,30,250,210,Super ,30,600,500,1
19187,12/5/2019,TDOGI04044,Super ,30,140,120,Super ,30,250,210,3
19188,12/5/2019,DEFCA0201001,Super ,30,140,120,Super ,30,250,210,1
19189,12/5/2019,TEOQE14016,Super ,30,250,210,Super ,30,140,120,1
19190,12/5/2019,TEOCA03022,Super ,30,250,210,Mega ,70,250,310,1
19191,12/5/2019,101-001,Mega ,70,140,220,Mega ,70,250,310,3
19192,12/5/2019,TEOGI04041,Super ,30,250,210,Super ,30,140,120,4
19193,12/5/2019,TREX00046,Super ,30,140,120,Super ,30,250,210,2
19194,12/9/2019,FCFKCA02025,Super ,30,140,120,Super ,30,250,210,1
19195,12/9/2019,TDORS11033,Super ,30,250,210,Ultra ,100,600,700,1
19196,12/9/2019,TEOBE09013,Super ,30,140,120,Super ,30,250,210,1
19197,12/9/2019,101-001,Super ,30,140,120,Super ,30,250,210,1
19198,12/9/2019,TRMF00006,Super ,30,140,120,Super ,30,250,210,1
19199,12/9/2019,TDOSS11021,Super ,30,250,210,Super ,30,600,500,1
19200,12/9/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,102
19201,12/4/2019,TEOGI04017,Super ,30,250,210,Super ,30,140,120,2
19202,12/4/2019,TRDSL00717,Mega ,70,140,220,Super ,30,600,500,1
19203,12/4/2019,TEOSH07031,Super ,30,250,210,Super ,30,140,120,2
19204,12/4/2019,101-001,Super ,30,250,210,Super ,30,600,500,9
19205,12/4/2019,TDOAL08011,Super ,30,250,210,Super ,30,140,120,3
19206,12/4/2019,TEOGI040411,Super ,30,250,210,Super ,30,600,500,1
19207,12/4/2019,TEOCA01025,Super ,30,140,120,Super ,30,250,210,1
19208,12/4/2019,TRDSL00077,Super ,30,140,120,Super ,30,250,210,1
19209,12/5/2019,TEOGI040412,Super ,30,140,120,Mega ,70,250,310,1
19210,12/5/2019,TEOCA01013,Super ,30,140,120,Super ,30,250,210,2
19211,12/5/2019,TDOAL07022,Super ,30,250,210,Super ,30,600,500,2
19212,12/5/2019,TREX00005,Super ,30,250,210,Super ,30,140,120,1
19213,12/5/2019,TEOBE090214,Super ,30,140,120,Super ,30,250,210,1
19214,12/5/2019,TDOGI04044,Super ,30,250,210,Super ,30,140,120,1
19215,12/5/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,1
19216,12/5/2019,TEEAL07023,Super ,30,250,210,Super ,30,600,500,1
19217,12/5/2019,TEODO07054,Super ,30,250,210,Super ,30,140,120,1
19218,12/5/2019,TRMF00079,Super ,30,140,120,Super ,30,250,210,1
19219,12/5/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,140,120,3
19220,12/5/2019,TEOCA03035,Super ,30,250,210,Super ,30,600,500,1
19221,12/5/2019,TEEAL07022,Super ,30,250,210,Super ,30,140,120,1
19222,12/5/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,140,120,2
19223,12/5/2019,101-001,Super ,30,250,210,Ultra ,100,600,700,1
19224,12/5/2019,101-TEGCCADSD,Super ,30,140,120,Super ,30,100,110,2
19225,12/5/2019,TDOCA01021,Super ,30,250,210,Super ,30,600,500,1
19226,12/5/2019,FCFAT1301003,Super ,30,140,120,Super ,30,250,210,1
19227,12/9/2019,TEOAL06021,Super ,30,250,210,Super ,30,140,120,3
19228,12/9/2019,TEOAS14033,Super ,30,250,210,Super ,30,140,120,1
19229,12/9/2019,TRDSL00267,Super ,30,250,210,Super ,30,140,120,1
19230,12/9/2019,TRFR00002,Super ,30,140,120,Super ,30,140,120,1
19231,12/9/2019,TEOGI04041,Super ,30,250,210,Super ,30,140,120,1
19232,12/9/2019,KHFDK0701001,Super ,30,140,120,Super ,30,250,210,1
19233,12/9/2019,TREX00066,Super ,30,140,120,Super ,30,250,210,1
19234,12/9/2019,TRDSL00751,Super ,30,250,210,Super ,30,140,120,1
19235,12/9/2019,TEEAL07011,Super ,30,250,210,Super ,30,140,120,1
19236,12/9/2019,TEOGI04017,Super ,30,140,120,Super ,30,250,210,1
19237,12/3/2019,TDOCA01011,Ultra ,100,600,700,Mega ,70,250,310,1
19238,12/3/2019,TDOCA02011,Super ,30,250,210,Super ,30,140,120,4
19239,12/3/2019,TEORS11036,Super ,30,140,120,Super ,30,600,500,1
19240,12/3/2019,TDPCA03022,Super ,30,600,500,Super ,30,250,210,1
19241,12/3/2019,TEOGI04018,Super ,30,140,120,Super ,30,250,210,1
19242,12/3/2019,TEEAL07024,Super ,30,140,120,Super ,30,250,210,2
19243,12/5/2019,TREX00145,Super ,30,140,120,Super ,30,250,210,1
19244,12/5/2019,TEOAL05031,Super ,30,140,120,Super ,30,250,210,1
19245,12/5/2019,TEOGI04017,Super ,30,250,210,Super ,30,600,500,1
19246,12/5/2019,TEOCA01012,Super ,30,140,120,Super ,30,250,210,1
19247,12/5/2019,TEOMO08026,Super ,30,140,120,Super ,30,250,210,1
19248,12/5/2019,TEOSS11021,Super ,30,250,210,Super ,30,600,500,1
19249,12/5/2019,101-001,Super ,30,140,120,Ultra ,100,140,320,2
19250,12/5/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Super ,30,250,210,3
19251,12/5/2019,TEECA02011,Super ,30,140,120,Super ,30,140,120,1
19252,12/5/2019,TEOAL05033,Super ,30,140,120,Super ,30,250,210,1
19253,12/5/2019,TEEGI05011,Super ,30,250,210,Super ,30,600,500,2
19254,12/5/2019,TEPGI04011,Super ,30,250,210,Super ,30,140,120,2
19255,12/5/2019,TEOCA03027,Super ,30,250,210,Super ,30,140,120,1
19256,12/5/2019,ARFGI0403001,Super ,30,140,120,Super ,30,250,210,1
19257,12/5/2019,TEODO07051,Super ,30,140,120,Super ,30,250,210,2
19258,12/9/2019,TEOCA01013,Super ,30,250,210,Super ,30,600,500,1
19259,12/9/2019,TDOCA01011,Super ,30,140,120,Super ,30,140,120,1
19260,12/9/2019,TRMF00058,Super ,30,250,210,Super ,30,140,120,1
19261,12/9/2019,TDOCA01021,Super ,30,140,120,Super ,30,250,210,7
19262,12/9/2019,TEOQE14015,Super ,30,140,120,Super ,30,250,210,3
19263,12/9/2019,TEOSH07031,Super ,30,250,210,Super ,30,600,500,1
19264,12/3/2019,TEOMO08029,Super ,30,140,120,Super ,30,250,210,2
19265,12/3/2019,TEOCA03029,Super ,30,250,210,Super ,30,140,120,2
19266,12/3/2019,101-TEGCCADSD,Super ,30,250,210,Super ,30,140,120,7
19267,12/3/2019,TEOCA01031,Super ,30,250,210,Super ,30,140,120,1
19268,12/3/2019,TEOCA03021,Super ,30,250,210,Super ,30,140,120,6
19269,12/3/2019,TEORS11031,Super ,30,250,210,Super ,30,140,120,1
19270,12/3/2019,TEOGI04042,Super ,30,250,210,Super ,30,140,120,1
19271,12/3/2019,101-001,Mega ,70,250,310,Super ,30,250,210,2
19272,12/3/2019,TEOQU08037,Super ,30,140,120,Super ,30,140,120,1
19273,12/5/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,4
19274,12/5/2019,TEODK07028,Super ,30,250,210,Super ,30,140,120,1
19275,12/5/2019,TDOCA01011,Mega ,70,140,220,Super ,30,140,120,1
19276,12/5/2019,TEEGI05011,Super ,30,250,210,Super ,30,140,120,1
19277,12/5/2019,TEODK07015,Super ,30,140,120,Super ,30,250,210,1
19278,12/5/2019,TEOBS12016,Super ,30,140,120,Super ,30,600,500,1
19279,12/5/2019,TEORS11035,Super ,30,600,500,Super ,30,140,120,1
19280,12/5/2019,TEOGI04017,Super ,30,140,120,Super ,30,250,210,1
19281,12/8/2019,TDOAL07031,Super ,30,140,120,Super ,30,600,500,1
19282,12/8/2019,IHFCA0202003,Super ,30,140,120,Super ,30,250,210,1
19283,12/8/2019,FCFCA0201001,Super ,30,250,210,Mega ,70,250,310,1
19284,12/9/2019,Btech003,Super ,30,140,120,Super ,30,250,210,1
19285,12/9/2019,TDOAL07021,Super ,30,250,210,Ultra ,100,250,410,1
19286,12/9/2019,TRMF00017,Super ,30,140,120,Super ,30,250,210,2
19287,12/9/2019,TKA00001.92,Super ,30,250,210,Super ,30,140,120,1
19288,12/9/2019,TEECA02022,Super ,30,250,210,Super ,30,140,120,1
19289,12/3/2019,101-TEGCCABCCNCC,Ultra ,100,140,320,Super ,30,140,120,1
19290,12/3/2019,101-001,Mega ,70,140,220,Super ,30,140,120,1
19291,12/3/2019,TEOGI04012,Super ,30,140,120,Super ,30,250,210,1
19292,12/3/2019,TEEAL07021,Super ,30,250,210,Mega ,70,250,310,1
19293,12/3/2019,TEECA02011,Super ,30,250,210,Super ,30,600,500,1
19294,12/3/2019,TEODK07011,Super ,30,140,120,Super ,30,250,210,2
19295,12/3/2019,TEOCA03027,Super ,30,140,120,Super ,30,250,210,2
19296,12/5/2019,TREX00009,Super ,30,140,120,Super ,30,250,210,1
19297,12/5/2019,TDOCA04011,Super ,30,140,120,Super ,30,250,210,2
19298,12/5/2019,TEOSH07048,Super ,30,140,120,Super ,30,250,210,1
19299,12/5/2019,101-001,Super ,30,250,210,Super ,30,140,120,1
19300,12/5/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,600,500,2
19301,12/8/2019,TEOGI04041,Super ,30,250,210,Super ,30,140,120,1
19302,12/8/2019,TEECA02022,Super ,30,140,120,Super ,30,250,210,6
19303,12/8/2019,ASFCA0103002,Super ,30,140,120,Super ,30,250,210,1
19304,12/8/2019,TEOMO08023,Super ,30,140,120,Super ,30,250,210,1
19305,12/8/2019,TDOSH07031,Super ,30,250,210,Super ,30,600,500,1
19306,12/9/2019,TEOQU08031,Super ,30,250,210,Super ,30,140,120,1
19307,12/9/2019,TEOSS11021,Super ,30,140,120,Super ,30,600,500,1
19308,12/9/2019,101-TEGCCABCCVVS,Mega ,70,140,220,Mega ,70,250,310,2
19309,12/9/2019,TEEGI06011,Super ,30,250,210,Super ,30,140,120,1
19310,12/9/2019,TEOBS12018,Super ,30,250,210,Super ,30,140,120,1
19311,12/9/2019,TEODK07014,Super ,30,140,120,Super ,30,250,210,1
19312,12/9/2019,TEOKS09038,Super ,30,250,210,Super ,30,140,120,1
19313,12/6/2019,ASFCA0103003,Super ,30,140,120,Super ,30,250,210,1
19314,12/6/2019,TRMF00007,Super ,30,140,120,Super ,30,250,210,2
19315,12/6/2019,TDPCA03022,Super ,30,140,120,Super ,30,250,210,1
19316,12/6/2019,FIFSH0703001,Super ,30,140,120,Super ,30,250,210,1
19317,12/6/2019,TEOPS10021,Super ,30,140,120,Super ,30,250,210,3
19318,12/6/2019,TRMF00030,Super ,30,140,120,Super ,30,250,210,1
19319,12/11/2019,101-001,Super ,30,140,120,Super ,30,600,500,1
19320,12/11/2019,TDODK07012,Super ,30,250,210,Super ,30,140,120,3
19321,12/11/2019,TEOGI04025,Super ,30,140,120,Super ,30,250,210,1
19322,12/11/2019,TEOAS14031,Super ,30,250,210,Super ,30,140,120,3
19323,12/10/2019,TRDSL00717,Super ,30,250,210,Super ,30,600,500,2
19324,12/12/2019,TEEAL07023,Super ,30,140,120,Super ,30,250,210,1
19325,12/12/2019,TEOSH07044,Super ,30,250,210,Super ,30,140,120,1
19326,12/12/2019,,Super ,30,140,120,Super ,30,250,210,1
19327,12/12/2019,TEOSU110111,Super ,30,140,120,Super ,30,250,210,1
19328,12/12/2019,TDOAL07031,Super ,30,250,210,Super ,30,600,500,4
19329,12/12/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,3
19330,12/12/2019,TEOME12033,Super ,30,140,120,Super ,30,250,210,1
19331,12/12/2019,TDOAL07031,Super ,30,250,210,Super ,30,140,120,3
19332,12/12/2019,101-001,Super ,30,250,210,Super ,30,250,210,1
19333,12/6/2019,Btech002,Super ,30,140,120,Super ,30,250,210,1
19334,12/6/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,8
19335,12/6/2019,ANFAL0502001,Super ,30,140,120,Super ,30,250,210,2
19336,12/6/2019,TDOCA01013,Super ,30,250,210,Super ,30,600,500,1
19337,12/6/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,140,120,3
19338,12/6/2019,TEOQU03012,Super ,30,140,120,Super ,30,250,210,1
19339,12/6/2019,TRMF00029,Super ,30,250,210,Super ,30,140,120,1
19340,12/6/2019,TDODK07012,Super ,30,140,120,Super ,30,250,210,2
19341,12/11/2019,TEODK07016,Super ,30,140,120,Super ,30,250,210,1
19342,12/11/2019,101-TEGCCABCCNCC,Super ,30,100,110,Super ,30,140,120,3
19343,12/11/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,600,500,3
19344,12/11/2019,TEOAT13013,Super ,30,250,210,Mega ,70,250,310,1
19345,12/11/2019,TDOAL07021,Super ,30,140,120,Super ,30,250,210,1
19346,12/11/2019,TEOSH07042,Super ,30,140,120,Super ,30,250,210,2
19347,12/11/2019,TEOCA01016,Ultra ,100,140,320,Ultra ,100,250,410,1
19348,12/11/2019,TEOCA01026,Super ,30,250,210,Mega ,70,250,310,1
19349,12/10/2019,TDODK07011,Super ,30,250,210,Super ,30,140,120,1
19350,12/10/2019,TEORS11033,Super ,30,140,120,Super ,30,250,210,3
19351,12/11/2019,TEOCA01011,Mega ,70,140,220,Mega ,70,250,310,1
19352,12/12/2019,FIFGI0403001,Super ,30,140,120,Super ,30,250,210,2
19353,12/12/2019,TEOQE14011,Super ,30,140,120,Super ,30,250,210,2
19354,12/12/2019,TEOLU14023,Super ,30,250,210,Super ,30,140,120,1
19355,12/12/2019,TEOCA030215,Super ,30,140,120,Super ,30,250,210,1
19356,12/12/2019,FTFKS0903002,Super ,30,140,120,Super ,30,250,210,1
19357,12/12/2019,TEOKS09038,Super ,30,250,210,Super ,30,140,120,1
19358,12/12/2019,TRMF00053,Super ,30,140,120,Super ,30,250,210,1
19359,12/12/2019,TREX00025,Super ,30,140,120,Super ,30,250,210,2
19360,12/12/2019,TEOCA01013,Super ,30,250,210,Super ,30,140,120,1
19361,12/12/2019,TEOCA01031,Super ,30,250,210,Super ,30,140,120,1
19362,12/14/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,600,500,25
19363,12/14/2019,101-TEGCCABCCNCC,Super ,30,140,120,Mega ,70,140,220,1
19364,12/14/2019,TRSEX00016,Super ,30,250,210,Super ,30,140,120,2
19365,12/14/2019,TDOCA02011,Super ,30,250,210,Super ,30,600,500,1
19366,12/14/2019,TEODK07026,Super ,30,250,210,Super ,30,140,120,3
19367,12/11/2019,101-001,Super ,30,250,210,Super ,30,600,500,14
19368,12/11/2019,TEOPS10021,Super ,30,600,500,Super ,30,140,120,1
19369,12/11/2019,101-001,Super ,30,250,210,Super ,30,600,500,1
19370,12/11/2019,TREX00064,Super ,30,140,120,Super ,30,250,210,1
19371,12/11/2019,TEOCA01014,Mega ,70,250,310,Ultra ,100,250,410,1
19372,12/11/2019,101-TEGCCABCCNCC,Super ,30,250,210,Super ,30,250,210,1
19373,12/11/2019,TEOSH07031,Super ,30,250,210,Super ,30,140,120,1
19374,12/11/2019,DEFGI0404001,Mega ,70,140,220,Super ,30,250,210,1
19375,12/11/2019,TEOGH08015,Super ,30,140,120,Super ,30,250,210,2
19376,12/11/2019,TEOGI040411,Super ,30,140,120,Super ,30,250,210,1
19377,12/12/2019,TDOCA02011,Super ,30,140,120,Super ,30,250,210,8
19378,12/12/2019,TRMF00066,Super ,30,600,500,Super ,30,250,210,1
19379,12/12/2019,TEOME12034,Super ,30,140,120,Super ,30,250,210,1
19380,12/12/2019,TEOCA03035,Super ,30,140,120,Super ,30,250,210,1
19381,12/14/2019,TEOGI04022,Super ,30,140,120,Super ,30,250,210,3
19382,12/14/2019,TEEGI05011,Super ,30,140,120,Super ,30,250,210,12
19383,12/14/2019,TEEAL07023,Super ,30,140,120,Super ,30,250,210,2
19384,12/14/2019,TRFR00012,Super ,30,140,120,Super ,30,250,210,1
19385,12/14/2019,Btech002,Super ,30,250,210,Super ,30,140,120,2
19386,12/14/2019,TEOQE14012,Super ,30,250,210,Super ,30,600,500,1
19387,12/14/2019,TEOSH07037,Super ,30,250,210,Super ,30,140,120,1
19388,12/14/2019,TEECA01021,Super ,30,140,120,Super ,30,250,210,2
19389,12/14/2019,TEOCA01026,Super ,30,140,120,Super ,30,250,210,4
19390,12/11/2019,TEOSS11023,Super ,30,140,120,Super ,30,250,210,1
19391,12/11/2019,FIFSH0703001,Super ,30,250,210,Super ,30,140,120,1
19392,12/11/2019,TEOGH08017,Super ,30,600,500,Super ,30,600,500,1
19393,12/11/2019,TEOBE09026,Super ,30,250,210,Super ,30,600,500,1
19394,12/11/2019,TEOAL05017,Super ,30,140,120,Super ,30,250,210,1
19395,12/11/2019,TEOQU08031,Super ,30,140,120,Super ,30,250,210,6
19396,12/11/2019,FSFSH0703004,Super ,30,140,120,Super ,30,250,210,1
19397,12/11/2019,TEOCA03032,Super ,30,140,120,Super ,30,250,210,3
19398,12/11/2019,TEOAL05029,Super ,30,250,210,Super ,30,140,120,1
19399,12/11/2019,TEOMA06031,Super ,30,140,120,Super ,30,250,210,2
19400,12/11/2019,TEOCA03021,Super ,30,250,210,Super ,30,600,500,1
19401,12/11/2019,ANFAL0503003,Super ,30,140,120,Super ,30,250,210,1
19402,12/11/2019,TRFR00015,Super ,30,250,210,Super ,30,140,120,1
19403,12/11/2019,FSFSH0703003,Super ,30,140,120,Super ,30,250,210,1
19404,12/12/2019,Btech001,Super ,30,140,120,Super ,30,250,210,1
19405,12/12/2019,DEFCA0201001,Super ,30,140,120,Super ,30,250,210,1
19406,12/12/2019,TEOSH07032,Super ,30,250,210,Super ,30,140,120,1
19407,12/12/2019,TEOSU110111,Super ,30,250,210,Super ,30,140,120,1
19408,12/12/2019,TEOCA03025,Super ,30,140,120,Super ,30,250,210,1
19409,12/12/2019,TEODK07021,Super ,30,140,120,Super ,30,250,210,1
19410,12/12/2019,TEECA01021,Super ,30,250,210,Super ,30,600,500,1
19411,12/13/2019,101-001,Mega ,70,140,220,Mega ,70,250,310,4
19412,12/13/2019,FIFGI0403001,Super ,30,140,120,Super ,30,250,210,1
19413,12/7/2019,TREX00007,Super ,30,140,120,Super ,30,250,210,1
19414,12/7/2019,TEECA02021,Super ,30,140,120,Super ,30,250,210,3
19415,12/7/2019,TEOCA01011,Super ,30,250,210,Ultra ,100,250,410,1
19416,12/7/2019,TEOCA03035,Super ,30,250,210,Super ,30,140,120,1
19417,12/7/2019,TRDSL00195,Super ,30,250,210,Super ,30,140,120,1
19418,12/7/2019,101-TEGCCABCCNCC,Super ,30,140,120,Super ,30,250,210,3
19419,12/7/2019,TRDSL00453,Super ,30,140,120,Super ,30,250,210,1
19420,12/7/2019,TEOAL05031,Super ,30,250,210,Super ,30,140,120,1
19421,12/11/2019,TEOFA12023,Super ,30,250,210,Super ,30,140,120,1
